id_bodega;id_producto;cantidad
10693;0S9DO0588T090;90
13114;V690O6GQ30Y41;48
10688;0N7K1RVP6P4B4;55
13261;5BAU79L4G3ZD8;94
13159;608MI8R06352X;52
14269;10G42NB9WZUQ7;78
15277;0X25I825TU165;72
13553;35OEVY28VYMJ8;77
11571;18093P5RM0Z59;77
15222;U8512O9243W2A;53
10531;0L7RI5Q209VJ7;32
14506;OU70557IOGIUQ;86
10990;328T10Z9TSINZ;28
12140;P6G08I3795FWF;21
15622;M1TX9EK7HQ03R;98
14602;M226YOQ9P4N88;14
14667;D70B139H27Q9F;35
17136;FT1X9D4AUQE8M;14
12577;781W686H6ZT8I;61
10499;FVRN4UAIUM80H;28
11030;49Y6BFZQ4MJ2H;53
15915;UEMY54N8MWEFN;46
15140;F014806PP8K8H;56
10352;2V29C6UY1V8N8;88
11249;O81QTPIB23S9D;43
15265;BL5Z37PAM6W22;98
11704;JWLBKN6GMC763;44
12193;F4X9RX8063615;76
12740;3M57BUZZ5B158;78
14639;B7ZK414EI04W2;82
13119;9Y6T7V50V82R7;69
12161;LBAY61G16KDY8;30
15961;C627467P77408;13
10808;N0YD7B8NUF7QP;58
14587;D52C12C8W3FXH;68
15677;AZZ8H3DAK7V24;34
16490;RC6409EG3JT1H;43
11569;BTJ0671YX2634;34
13007;0184S6Z954GF6;23
16257;U5S95W31CR9C6;59
10889;R0I7QI6M3E3L1;14
11805;ZNC7O36Q2Z681;80
11840;02E02C33WV7KR;17
15915;2575ZH8CUAZ22;30
18081;5DIB6V3556T9P;86
15342;57Y406Y7T1GF4;53
14229;55D6EKA54HQF2;42
14010;988706MXIF202;11
15431;04GI7UQ0N46SV;24
13003;4O09Q5J6CV0TU;82
12741;91G743ZT0OG04;80
15512;4H01H0YYY9U0S;36
17730;PR29N2U25R4P3;44
11312;CVBZ0G23V6M08;96
11622;810P7TR5J04SF;99
10558;8FHQ87HZ9QTF2;24
15627;CG5J86Z6ILYC5;54
10697;O3EFG8365X574;31
10280;62L25976200U4;37
10999;Y3BKR930CR60F;42
11038;KZ5BHB204JY12;65
13034;P4O4D2X5T12G2;71
13522;93LLVGC32000X;21
17791;CD07483L3VPWN;28
16691;BF8UNG0FPQH23;50
17909;129KY0Y659Z47;71
17191;902Q7M205I669;75
13668;CR0C7LC74VBO2;80
10839;TB4YI3XRGF8LI;54
12185;NWCW1V307I1D7;85
17968;67AD4H22AN952;65
12592;1G4164US2J5H2;32
11039;1M6L8DA64Z6YF;20
15962;9K77N7S0J5546;25
13580;3X33595DD710I;11
10620;1E5T97FAQFFY4;53
14246;OZE8NZ17J6JRV;47
17352;8BJ31C3KOC7WL;35
13311;I4KOQ7DBZ20L0;46
10356;I7O0C5TCR9DUO;64
10429;UL02QE5510IQ6;61
14155;8RO90A698F1MF;73
17366;06B6H2U6ZEFXX;99
15797;40BD62KR75H5I;25
16396;33HF4E7V349SA;37
14862;RTP026Q97T1W9;19
11733;9Y6T7V50V82R7;28
10541;8HRRHMS240547;32
11049;3306GA6CDV62C;15
13527;SB082188Z8WK4;81
12488;5796V9996Z7IS;34
10907;3P0GA6YE70HA6;74
12414;50QGQ82NNK576;51
17677;1H148E781B672;19
15841;T87R74E040S3J;64
17347;QCTV468SM2B0S;76
11699;FMZX66QQ6BFJT;59
17157;E06430KBXBH5W;63
12435;BI47632BJF5JM;96
10741;46DEEA4H772D6;46
17486;84344HLFULV65;34
11039;24781A948PR6Q;76
12180;1L9527F9YCTDR;31
14869;VAKMK6V58BOD8;94
16537;5J61T9OO2VTWD;85
10318;0136LPHC38RQ0;99
14862;KU08NJ425GQ1Q;79
11365;9Y69QY4A22G21;58
16955;L7FC333UY1SI2;29
16252;OA97G3BQYHPUS;55
14997;GA54D18718UH3;50
12261;RZ5KFX6250LO5;27
15141;P61FP1F8ITMB5;16
14201;X885SWC3KHAH1;74
13519;02U95MJ3J39HW;85
16529;K2F699LDOGY8L;62
17290;U8S60Y38E7HJS;72
17632;H1K15539T7U5J;69
14480;SYRH707WE58ZK;100
15358;P258JP6L22AOK;67
13610;0LR6SN10S4M7R;29
14602;YSZSLYU32D9U7;16
11335;822KP23SXC12Y;96
14308;YA234DNLJ22QW;44
12275;6226WNC9A5598;55
17969;GBR87NZ9S3A73;95
17367;87U88N58OV9P6;34
11891;06O7C4K244L11;97
14741;QO4G0OSBURN2G;68
12045;MR8MV9ZC42K28;92
13769;L28461883F843;46
15745;RB19482Y0PTA6;39
14155;M4UBI1HY4X99V;66
11495;6SECKP4U02YO3;64
11495;B9HR441L59HL0;47
10126;KU08NJ425GQ1Q;23
11528;4T6DOJII1Y337;79
10999;QKP1MG78WBI42;49
14445;AVN7C9DC82OD2;11
11531;OP87Q6Q356968;13
12874;OU26M7660OM2E;99
14784;88DY97566SL7R;89
17751;2CC04F8Y62BY1;33
11694;OR12Q754HEBM4;59
14623;2VSY9RFER0393;66
14741;SLY242NC1K5I6;75
16754;996290Z443DIS;77
15667;22N11SHS7W4F4;73
14445;06P37HPZOU7YE;85
17430;T86310S6U0A98;51
15621;78S32XK9RF56L;41
17527;PN5M84LN78661;64
17656;O506V4683C0Y9;36
17730;A295PW2V717O7;85
12267;PLQPSNTV04S64;41
13996;Q618MQTHT11I9;51
16090;M13418Q75681M;10
13249;3TP3W1BSR432S;76
14654;V943LQAZ65F38;72
14457;Y4W24S0EV489T;73
13119;2DBF78EMD59PF;92
12082;J084B5J7N9567;65
10491;1W787R8WDT9K3;100
10999;PP3IG85XG7S6D;53
14816;1N4G55V78QUP9;11
17241;7VWNXRW24JB2Q;13
11249;79FEP62I3KS11;84
10356;IX002593J9UY0;89
12042;OQGUAY826C0Q6;69
10262;8R91ZT1HN460O;35
17276;PCZB69806Y2BH;32
10710;70SF79NWX49RB;82
15780;W2208570WUUL9;74
13872;B116H67Y9TW8I;38
17608;3JCEFP72UO9R4;12
15818;90G7WRPYZ2HC7;38
11276;0K1U16YH8FBN6;48
14568;G35CZ92ZBUVZR;91
11564;W8PPKS9025H35;33
16368;TD1936B63246D;84
15818;9PQI31DW3716M;55
13906;E2G5MK3Y54MN6;12
16576;N0V162LYIL997;70
14536;F4L0UVP0630J3;61
18088;R0BM4U694M4TP;84
14155;YB3Y8V94R899V;73
14613;W80ET8O6NT50S;35
16479;BR65701EYTO08;68
12275;DX61906361QWC;83
10697;QM4XF59O00140;70
16975;VPU5V0SX0HWH0;60
16695;LPZH9UZXE5004;42
16495;V6AQ9K579005N;28
17589;R225SO1S4PK61;35
11517;5ER6ZLQAY6WV6;91
16821;16AA67197S5ND;71
15870;9PNI0ERX30N6F;65
14119;QF02WM7H96R5E;32
13311;UFBJ5AQB38AV2;72
11312;50M077613BL24;58
15667;VJF1R7YLJ9GWG;48
11991;17961Q67319G5;24
16516;43OD52ND9IT8L;25
11202;4441FCJ95YS3J;19
12599;KUUY58HS0D339;44
10620;3HBR6TC7XYWPY;51
12936;KTT4M2S1F2KY6;78
12233;C2C8VWJQU4O3J;27
16118;YQ6S7TOXH3I8S;77
12614;1GRS6C7Z2Q6TG;62
10318;3996ET958PJXS;37
15426;DN085580DS025;79
15979;BI64X6021WG2L;72
14274;TD03H0465WB1M;97
16711;D9W1H4LMX6IF8;88
17894;1ZBGD8Y5NM699;48
10279;4HP421N19178L;61
15407;FCX41SD3V29C1;20
17105;9JAN99PG0UZ49;80
12284;75LZ2W9N9SC47;78
15198;TH3W3FJDHETDQ;88
10207;23XVGJ5JYO246;19
16183;6D4D7474070C1;40
16404;0978PFU8JXBN0;83
12105;YYX3X7893NM9O;34
15395;TC0F94TS6S0ZU;83
11408;3NVK10U0Y4DB1;68
15024;4CE5SM533531L;31
16939;M56QJM08BE6S6;19
15389;0M6714Q2AUK76;18
14816;LK98HF4HL354L;62
12804;9JN1QUC3R9SHG;42
14951;93STN6Q8BS369;54
11822;2SEZ1V8000769;46
15215;KV355B8BYR07R;23
16210;3745B9KF8Z707;85
13920;L360VU5Z293OF;22
15132;0VEA32I62G088;86
10808;44LDAP9TF7I5C;12
10170;29WJD0RB8R71Y;38
16396;D7IHF439XKAFO;26
12042;367855353RPG6;99
11685;D61O60QE6EOA0;72
13307;9US5609B6Z471;17
17063;N444JVPDC3GSZ;51
15987;IV1BERY6W4A7N;89
13474;C5ENEX3T362L3;60
15358;GCHUYSP5810S8;35
15667;ZK844341035T9;59
13480;19E9PSPAIEB4F;21
15863;WXD768WXXR0Z9;63
16970;7WA6EB31P8XDC;44
11439;31A0MOI7WDA7P;17
14538;L0M75H179450S;37
17611;D52C12C8W3FXH;91
12804;9VUV023D90ZU4;65
11335;3HSCS9J43820B;12
10262;1UN6O2021DEIR;96
14956;10T3VA70747TP;75
10240;821YGBX9L225S;73
13488;HX1VH2U1Y7NM2;69
15712;Z41A4G50Y5B81;90
11840;LB0A0R6YR85IC;68
16763;0Q91I3F7F5OI7;41
16846;TN2OYJ9R27G6F;65
12740;0R1OOPY52A05U;89
17505;10G42NB9WZUQ7;51
10124;0NKG304B610W1;20
12741;6GXO4DGKT86P8;47
15012;96UY0A3V3KI10;64
17930;WR90B66213AV0;36
17859;P08KPVG6888WB;100
13482;M2FJKW934ETJF;75
15389;8YP322M3817SY;91
17276;8F64805O5R392;60
16097;TNYRLEA189K98;89
11877;1695M7T1QH74J;89
16490;9Y1Z5YN24DZIB;56
11957;7YPC9DM13VGF8;52
15651;RSALB75XJPJU9;22
16210;8H6H3B5C7W3EL;27
17765;7W26EYK4WCVE2;18
17197;ANY4AZR9HHH5K;66
13205;3QWQE87X32XZ8;35
12096;B1MVJ70A49191;93
10279;0AOQ673QP36Y3;65
16929;T742V84E2V3D1;37
14801;8N5Y5KUO64LFD;84
11510;MS5DP436EB3SC;70
16482;7375WJ6D1C7E7;79
17921;90621A2MIG8S1;51
10387;7A6GZC9AFFZ4R;13
17057;324935VT3X18B;90
13608;MXD23XU645219;75
15234;84DW3025ODH10;63
15282;EX494974325AP;88
12648;43XS2W2VB2D7K;73
13746;KNWWD7X3H012C;88
16063;842HF87NJFS6Y;14
15712;L2236CI90OC6Z;90
17486;5KWBH7G28P4E7;63
10710;JNJ7I83LRLYX9;80
16043;S4WCXNQ74841G;89
10713;VT55B880M0ZLE;32
16017;2SH23A300W5GP;34
14274;8U26VUO39FBWE;83
10613;QGI4N510949A1;78
11495;MBI4GO0IK27V7;83
14332;683HL57Q402DW;96
16975;07J2PYMGJBJWN;43
12614;75C58NX3HV5Z5;17
12853;QE6J8G9AT7UK7;22
18088;6E12O88GC109Q;77
10260;971958Z84LSF6;50
13920;6M3EVG19IAW86;75
11620;4JBW3625I8R16;66
17352;JD873HVL496Z4;95
12048;NOWN2AOR09EGK;55
11274;O177462937CA1;34
12808;V5P7645AE1QT5;65
14269;4JBW3625I8R16;17
17060;Q3ECZL79NL736;85
17972;82VAU656W20Y5;39
15362;64INXG5YI04D1;25
18048;B8A9GV6D6LR91;98
11753;QDNP82ACKD638;26
15057;ATX17QY3A6JPY;58
11694;0822724MHRP70;85
12833;SU638158V4QW7;22
15362;IEXXRIX961N71;17
11312;Z937J9TF47006;11
12741;W1N870P5XN6I2;38
16691;F5546RBLX67S3;91
17105;19V06WWDY6P15;48
13782;7G2SL3P8642AZ;41
17025;USOGN72DQZ93U;22
17348;M24YU14F5AQW1;69
15124;9105OEP2EC232;28
14194;06D91YX0RXR6P;16
10343;0PR443N39VO7J;25
15266;VT25ZN22Z75L1;91
15389;4ODIEZUC8JJ63;77
17527;1E5T97FAQFFY4;65
15651;P4M9NU03L1MDW;70
15002;3K07R0W957B21;14
16876;DZY9KJZ33IQO4;21
17138;E127500041S01;49
13583;QPRF278S69BE5;59
15282;E9Q0AU60CBLJ7;41
15376;41PZR7OGRN8SG;94
13205;CWBMX2IATHGZB;44
12232;MTE1OAIRGU8KM;78
12740;I3PRB67IFWN77;40
13840;LBQ2Z9340BRT4;16
16959;M0QWM3K7T3260;59
16688;4367T2V95DL14;72
15965;S4KAI4Z7U2E24;70
12048;7UZ83RODLII67;93
14119;EUK5QO8PCIB3T;72
15308;6DIBE463463O4;96
12563;DU93AFQ473B24;54
13902;MXC0MCMP40G04;31
10620;38RQAFYJ66536;91
17688;6BFMI610O079A;55
15730;7Z4SEX8RYO15V;13
11528;LA1TY4CV526E9;69
12414;53QII44DRUC43;100
11202;9346E4I96JY88;16
14592;J4XH9F8ZLY649;62
11798;0V98Y3CUGRMYJ;23
15132;9QM5L7DH5769S;64
13844;5639ZNWNXRJ2T;52
16516;07P2K2P7FH807;31
15204;J1816H6O9R23R;100
16724;MX4N9GD7Z1XX6;15
12651;ZG1P26DP08AK4;14
10889;00L68C8R52064;89
11018;BNEQI44000HG0;76
12513;D8CZ679Q04243;58
13610;08MCM989Q56QJ;76
12526;OE0XD19ATEO07;90
12161;496230QW1O8V6;95
15540;2DX673OVIER36;10
12048;1Z8IJRR4O03Y1;68
11620;SA06FB817M528;56
16042;FU4KEQX1J88F8;51
12607;U63657P2S0D11;22
16017;V84601KKNVCJA;98
13119;0631G1IYHZI25;31
16629;93W89080878GZ;52
16939;KK3QRD9I6397W;30
15042;6TW3TOD92JR66;53
17063;69QGXBPU1N30G;90
16396;90IZX0B1565E0;52
12718;L9533U1L32DPX;59
15987;FD5QA5898G64L;11
12350;H2AA1414R1F47;19
15154;AF1VA4RJ87Q0T;93
12607;33926BU4Q68I7;59
16541;U07O362744X8C;46
11753;3M517X5RJ0V1D;15
12414;77I6SB0A7Q28S;75
11440;771Y19DOA75R1;90
14871;3O351AX475LBV;100
11753;C0GM4O265238C;50
15509;UXF1H52J1V2ZR;25
16843;596CR62BIFDEB;88
15907;1TOG6X2524QZ1;69
17007;94WOXTH8656X4;53
11624;Q63S0TK4EK325;37
12648;NJIQ203GC573C;55
11666;9DH751T3OHC47;28
16504;433BBT40L4768;45
12607;8BJ31C3KOC7WL;78
13363;G1WW88QVJ51M9;17
13493;8707GV4165VFR;31
11991;57FH73962YW8Q;95
15190;IPJJ0VHAROG89;45
17707;6YMW618L36FOL;16
17791;4NY2503IP49ZY;34
15836;8Y4PUHGCL1YY3;20
16404;5RYX34YGN401V;96
12981;4HP421N19178L;67
12107;WVP3W5CT1UZ10;24
10737;3CQ5MHZ37017I;15
12104;0A7S98Q1J71H9;30
15509;P3KPQ473SHF91;35
13675;871C3Z0CII2RO;21
12767;8N0LR9S89UQB1;98
11408;94B2T1I10T130;83
17404;2HM93JJ47DTON;59
11928;3P84HF656I80O;42
16629;O3EFG8365X574;21
15907;S2RA7SIEVC3OZ;39
15603;JI6MK594C0973;29
17247;AV1VBNK28NID7;88
11429;168TA1IN87783;91
12426;43LXTCZI7YT0P;32
12140;5G8FFQSLK93I2;98
16964;3CQ5MHZ37017I;29
15893;A34B30H6BAF60;28
17347;2V22Y1VJ6GCK1;32
17197;5MY51V9ID742L;24
15780;CTR826M62327M;52
11085;7888LR9YW13G5;75
11751;30427K755904E;100
14460;A614RPOQMX88A;70
12417;I8T7368L067D7;79
12735;9FUP71AJKC5M9;20
10202;22LVX45209HXO;54
18009;D926KHWK7S6XV;76
12056;98KI4JH2G4163;16
10122;N19V80WS4OWRH;56
14310;BX19W8181K1BO;97
11009;6364G7SO320A7;25
15463;8JPRQ8V6510EB;85
12250;D6F1817R01TTE;78
15836;57GWJ52J6PMD5;21
11755;72VNF8EY8M1R8;41
10202;I9R3D6T28Q2TT;80
15677;T72984K35647D;29
14672;OE25IDVMFBYI8;47
11469;SP71X9R3I30TJ;66
16063;2S5LY49M7WDQE;44
15431;00TT2R273B36G;51
15282;CTESGN37B983E;66
12096;4Q90N15981396;77
17474;BF4WNF7BB02RC;14
16148;S5VB6093ISV72;14
15961;7SW9GAVP6WFMV;52
14902;X51044O1XDSN9;97
13138;51MZC15R4LL1S;18
17469;D4KMF530LO9Y1;65
17106;9KQ4XND0QL625;16
13001;504J1913QRLNX;81
12550;XV2CT47KW2PC1;42
11162;E1NKBV9SCG34G;15
17894;L0YY955192DI3;31
14194;1JD29YFK1WHA7;98
16255;TWNT4NA22P6WW;93
15727;42M2UZ5J186E1;37
17285;241637CYKX22S;92
16311;904AK6Z3CA4E9;74
17616;I97PZ882718N1;14
14801;PA1UDB3B3J0QI;74
13920;44L7LR7V2TPB1;39
14629;VA0V16640NPP3;92
17247;T497QHH6119WR;83
12853;QSD6971PB1Z8Y;34
17632;R1LSML442437I;82
14445;JWD61KSZ5NN8I;22
16843;RS28EEX12D840;12
11517;6046YMYOH53AD;97
14274;34K57X4DIMH8Y;28
11335;269V54V64JWSN;47
16964;NDD60LSJ11N95;35
14119;G23069JJ58X94;29
11039;4L6D4NZIG5O6A;85
11408;76H2804F9K1H7;90
15143;H1X3IP259A9OO;58
12735;D751GZ0Z17Q33;53
11798;O6PLU7FJ0I223;88
13539;K1N885FD2TWIG;42
13474;X10JUW72IXJST;49
13886;9WH3SV7A8735D;15
16427;6HX174EV1265A;86
17730;6KA1WD5CC9TS6;84
17587;BYPZZPA6F3P6I;25
10558;JVC9N438L16CO;100
16744;ZE52992THT6B4;10
10697;J17MH36X3DL1M;36
14516;RU38LJO1267V1;66
11685;36M8L849RX039;72
15987;B06CR304MNNCW;100
15987;ZDZ34BRUC6OR8;16
11525;249REE2R4O469;21
11249;E73B355TTP852;11
16516;F9187MJ090CG0;75
16533;TB4YI3XRGF8LI;73
16273;SP95L03Z8262A;90
10489;64FTA1FJWZKM1;66
11227;MQ6FU56I1E82O;70
18081;D931899BNOTXC;55
13170;CLJQ6SN2B70T8;28
13791;MLG27L85H344G;58
11568;BF3O1ZQGX25JD;58
14308;0YEB9CJ4J8HR3;77
13119;1SH8X3NCV19NX;15
10839;89V3H9W2ZX3O0;71
16490;97I2321S15KPO;38
11085;KK714S374PILX;18
14582;K1C2VO40111YR;14
17430;2B3S91MBGB1NV;98
12339;784KZLA8Q6QZW;24
16319;20XXCM5H6JDJ7;27
10126;9B4LBE33G7ZYW;74
16695;WOS29TQX42UMS;17
17241;08S3UZM10D0G5;12
13449;0783LV89S9E64;23
16963;0R6MX9YAAV5M5;58
14672;DEOUQ8N6E006L;53
12850;00V21668LRG0T;19
17421;I36M3LI6J8400;62
12228;HP8KQH17RCC06;29
12563;IYBI5X715Q7W2;66
13593;84DJ2U01J691Z;54
17751;8ZO0V64PD2PBP;51
18000;28J9WRW6D5WUY;52
14862;2O9S5U24NEL0I;10
16242;1MQZV9784KYIS;72
17063;WCC7E14L040SS;59
11312;JUJZ11DP25K4O;61
13046;KJB41C1X0Q009;63
13353;FE4G1ZWP42TH7;86
14604;LPB4EGT8QA4S8;47
10558;G837SE7NX20MB;69
17896;269V54V64JWSN;94
11571;S6BF6N5J6T153;96
10352;I1FI03B2PK88H;28
14576;O7P29PSH88M19;88
14514;8VXW56JE0TBZA;78
11223;2815Y0J37OUH4;38
11085;70789K36U632C;56
17285;33HF4E7V349SA;56
16427;B1783F698KI81;84
10279;0XM3CVHA4TF80;84
11088;4P2347C9B4MCL;78
16786;80U0RL2QGY820;100
15431;1P39089DPE45R;70
13209;O9QX1NRILC3N1;68
11216;LPB4EGT8QA4S8;45
16042;FHLZ7FV56T176;51
11046;4Y8V49R5WB85T;86
15057;3614P98X1GSWO;58
15959;3N2NP5OTV8OEZ;76
15960;TNLIC72TB37K3;100
16596;805A9XEA61D7Y;75
10589;597YZ84XXNC38;14
12700;634PZFUHR92F4;74
17197;8A8UK4RLI99RG;74
16477;7L0I36AB5NYGX;32
16267;B21S9657AUV04;22
13590;NF6Z1M4D9TWX0;11
17999;1324BF6E97317;17
15376;GE5R70N194981;49
11016;LG23R1ZR1WI7U;58
12674;LW9T6D7732Q99;98
10207;16BQP69Z5R9J6;28
11060;8P36M5GB7H8FX;75
16975;22QJ313IC8X93;22
10345;1LJE21C9R79S4;70
11895;9UQBDP10L8YK4;10
15204;329BOLS6HP76W;92
11208;60461PZYX1O3J;87
11751;9DH751T3OHC47;82
12500;3ZY7T4476W6WM;72
16636;AL01SR9CM05I6;27
13923;65605L19GTXG5;16
10280;81634MI2T220Z;74
11301;2I639AB172NZF;71
17926;BVS293TM8RAL7;56
16551;QQW4E77D137XV;46
13600;0469E2HW7IT9C;13
12767;5P0R610430IYI;65
10833;KX6Z3IBXLR7A4;70
17526;74612C1G056HR;67
13384;WCT22HCMR5IO0;79
16645;ASBYY54XCAO7F;84
15002;4L3QNFAD7H3RD;37
17867;7T7D2J090VZV7;98
15959;35PZ841GV6NHG;22
10397;85AUW94V0328T;31
10693;6XIP887B0SH6P;89
15050;2R3QMXATE6QRQ;79
11227;4M058S7004E69;58
13782;37486R9HGCL44;78
15962;V5ZH3WRY82685;64
10262;0W3XM8SHZXP63;56
15601;58Z6XT7N58852;20
14889;CC0JT7NEF25H1;96
17527;E116F3IM4809Q;14
10458;1MQZV9784KYIS;68
16504;VR2MSM442NR28;65
15047;5211YY6LYB66P;52
13386;856CX9N7MN8JJ;94
12767;5KWBH7G28P4E7;46
11365;2J02QB8WGJVF9;65
11822;T58PB09JGAYFW;51
16843;95T0M14QQFV58;98
16970;104267PM74GPW;23
15097;TLKLEJK123410;11
12838;C0GM4O265238C;13
12936;487LT2Y23T450;95
16257;K79S82U517XZY;78
12267;60ZG3C77EQK32;17
10889;PFN9UQ3I2C9BP;64
10741;55T4DCZP0TWB5;71
15234;0NHWM20Q4EVG9;86
10855;7CW50701F1B63;70
11302;80096CB9Q847E;92
11728;869H4R0A0F0IF;69
14704;03OK2RQ18DRM1;30
15042;88DY97566SL7R;67
16183;S5ZO0LYC9AU0P;47
17739;O2XV8M8BUD18R;60
17896;4H01H0YYY9U0S;48
14460;S222TZ3OB4688;18
17708;MK44CLRN40T1U;59
12404;3ED1WC8DV77TI;64
17497;5NBZUTT8968R6;88
13154;A667568AJP3PN;96
14735;48YWCNL089015;24
15730;3N3792B3HVF72;35
11450;O274V04731R39;84
11001;19E9PSPAIEB4F;56
15987;HJS980O242I01;62
14602;B7GORGU6S8YZM;96
10124;U5QWD1WAC9B6B;16
14229;9B2X59X57WCUM;57
11128;54K03D52K8Y93;69
14155;411R089704829;36
15362;NA1WI587INJK7;15
14997;57G7U4I1D7X26;92
14926;CF1AKZF3240O3;27
13583;A30PT170D99VO;52
16199;2OO98Y6U33GL0;92
14959;Y79M6MR54SRNN;55
11049;B6OHN1ZEUQ259;60
16939;6A8184Y67B3W8;39
12816;974Z9LP0O30IX;78
11739;J5NFN1ZWH07A9;13
16959;SL7GGYL8X03A9;29
12001;4C275X0H9S8C7;15
14956;NT4PRJR5P0F7M;16
10557;F5546RBLX67S3;92
16396;T75F3O4KEMNX5;27
10174;5U6MK0732V0WF;44
13341;9Z49V87EHOLB1;55
13853;I9J68706XH7IR;45
16136;6169FGVQZ6F88;83
10360;Z80YFAWT2N0E5;71
14704;5OESS168NJRO7;66
11805;7J6915F39N29Q;54
17057;87U88N58OV9P6;92
13154;9AMNT204U5171;77
10624;812IZ23T6V10S;90
13076;PE329JO6G624O;65
16495;KP341092H8J5H;79
15622;6XII2C47N5C8U;20
15046;R79CQK0BK168Q;45
17136;OPN33BACAVIOC;88
17404;0DYY4TMZI7164;57
14592;246W25780KYH5;30
17306;XQD6S9490DICT;55
11302;17128DTMD3TIM;50
15483;47ZO6OJOWAW6T;15
16970;G8543HC5Y2F26;72
11646;2994779EN6YGK;93
13524;8L15968RO6W40;75
15389;0T2P57I8649QU;26
17168;94B6GSAT84V28;83
11333;TG2KZ36UTF9RD;15
11805;8GRH1I0765O19;12
15907;BKKYEQ50Y2145;72
16636;GS248R715636U;54
10280;93OZ0DUH052FA;84
15622;8F64805O5R392;65
13261;Z5U7K0OS8686L;30
11753;CW0X25Y6619I5;24
10240;63FHJ72F640GN;71
15144;R51HD277A5644;35
15265;35ELN25M3TJ89;94
12666;R4N81K05EF772;43
11495;404U41V22KJ20;30
16555;8HYU8V030VT3P;42
14592;70TQ5B3BFMP3D;41
14926;WH52I7P6N93WW;11
16846;KY4NI088A522G;49
12457;QVK14GJX5W3DC;43
13554;6Z35SSX7H12SW;45
14095;866659RS9M7ZQ;95
16529;3MB1G5J6BE46E;55
11001;73U10Y6SXH2IB;66
12700;5N6VU294B6662;21
12607;032TSF0I9C66O;77
14324;6BG352KF68169;35
11891;O506V4683C0Y9;53
14277;KT9CQ9ES6L63W;94
11060;0HW6A4Z6N18L6;22
13447;K4163T7C0VFIB;15
12402;640SUT7Q0M2W1;46
14869;9HF29Q824M4Z0;25
12435;588A9G89N195Z;31
17257;2DGI55KT0L475;68
12584;6Z8X03009233F;71
17930;VO0KH27CF516E;56
11815;JL1OH2984472U;64
15097;43T241898O894;82
16551;599N0Y4MMPUO4;78
16853;367040T0W6CQW;16
13449;7290240B68T7J;23
15141;5D5P0FG8ID3Q8;42
17138;O274V04731R39;75
11922;7LCC794B58549;33
11039;WLB745HFANYW4;29
12704;153223B996588;97
15141;ZACT59L47D483;95
10907;FM53A014F40K9;19
11012;ZHVDW92LWA19U;25
13765;M8664HLYEJV4W;32
15203;6K57B0988JIC7;54
13081;8Z59714FDT60S;29
17026;O9XJ30C1D2DV8;66
14005;YF6W762B4UD13;51
10928;42H3742WWU7L6;76
11223;31095H0F5WGFQ;54
16688;ZWE67AQ3N3827;55
10542;5OZHY0DM0O3CU;56
14414;2DB53372VC16I;59
16183;P9W57553M39G5;34
15780;HLDBA9747RVW1;37
11046;7KS7GHRM6UPK0;78
12261;4A30SC8FQH924;27
13824;77I6SB0A7Q28S;19
10471;9G059B08AQ9CA;44
17136;4447UIDVX9867;54
13857;2TH34RH38NT8G;68
14486;MA3Y0XRL1VKQ4;43
10678;HMBP9JB29Y63J;64
10531;Q84735UV37AY8;42
13269;Z491950N7K258;13
16273;30H29GOH6VI82;20
16252;88W56TOMK12UG;72
14735;O3U6KK9DU83JC;72
12426;7A1ZEF7WY429W;82
14892;Q0L5OG1QQ4P4P;12
10558;086A22L8HWUQE;19
14871;XO666EFKMT73L;44
17349;201U0E3S30V2R;22
11579;IWI0K09BT0QTI;29
10202;98B1IDT071557;84
13383;MXON9134BS3KD;53
17478;CV5605W2LISGK;12
13554;K7AN2A8M6Z24Y;34
14512;1QG94K4JCIQ96;71
14174;75LZ2W9N9SC47;75
17157;6ADQOM1R267WD;19
17656;6YC5829S81948;94
14480;INR5Y5R1OY2Q1;92
15969;60WR2LSQTCVCX;73
13007;7ZV4789C4IOE3;22
13995;LH9HHJ2514474;90
17277;610A7V7LZ4DGL;79
12616;5097050QH2H95;68
16630;V62V2YZ2D6BAX;52
17894;6Q1JEIKY0D70L;86
16763;4V336433R661W;26
17734;R3Q64P2K8I9QH;21
15057;I3V4K53DYTORA;57
13046;DJV772DK5VCR7;91
16427;MAFMWLZ6GF8JI;30
16074;D26C76Q59X0M4;84
11167;DCHCWR2H819X2;22
15362;45N4FD8O404UV;52
13638;5C437TIASC345;67
17275;9PQI31DW3716M;40
10318;ZA4595693843I;55
15915;394Y3UC0LF12Q;55
13920;3TZV11344M8A3;44
11162;45PI39422YQY0;50
10712;02QF3H95Y9388;78
15575;6MHD66IUL5YCC;16
17486;20MH8ZVX9DB2O;39
10624;K9SN6Z2W13629;30
15677;Q98SLWO5C7P06;72
10737;6P8F7P3ATC099;87
12833;F2654OQ841W6R;74
13001;OO05R926I5EKP;40
10620;N8L6560U71923;48
11408;26A4TB4J1GBGD;39
18048;QUKG400EF6HH8;78
16478;40N6EQH591182;55
16255;V525YC4HXWNKK;80
14310;90E44OM9B3F96;75
15468;E9I3AV680KU7Z;74
11406;5AN3C9XN8J8N8;92
16816;N30VJ4N60J45K;89
12055;16719OK9MLHS0;70
13069;PQJ0KU6Q305FD;16
11798;05F5VJG8L2017;12
12340;8JZJX68VX6923;44
16724;L7V2AVO9JUVZ0;41
13114;X0644MYEU006L;39
16831;LLEC1U73HS335;48
