id_factura;id_producto;cantidad
403320;3TFOT87WD5ZG9;25
557329;K90PK1OF03Z65;13
656399;5INOJT91XM642;10
513637;083NR3JTWW453;21
603784;Y19ZNCB9S0IYB;15
484869;OZ6PD0SCDS0Q9;22
488561;42KBV4699B91K;15
536991;VY3V8U56WMCQ6;30
922468;LU7CPC26JFBF3;20
367979;2YDSTF9333W06;13
744443;8CE503221UP1H;3
708655;OL3Y181R02ATL;3
691504;M1KO0W97AU8G7;12
682965;07RR1WQJS7KS2;18
765499;BJNTZG0FFWFLB;5
568223;7V6R410V99627;24
512425;R6T34K93ABTX6;14
263257;NJC5ZDK2SD58M;8
340424;7Z7IK2GN9RUWU;25
776858;00915AJEDT66K;5
624156;44QD5B5E0598N;11
840134;Z03R0RV4HI301;17
703286;855CQP1E81IEW;23
515039;91BZ76V0IWU74;3
918256;7D8EG57Y57S1P;27
836270;Y51C9KHU31BXO;24
767939;66LOVS6TFEHS3;27
973899;V96WD51F6WL83;13
589964;MLDK1S9J3Z486;28
699031;0JDUZP02WF0Y7;8
700989;7D0X214XORK6N;11
821553;HV7W27I708OR9;8
872904;F9125SSG8A23G;10
692863;31A1469ZEK64O;14
344566;681LG53842226;29
657983;52SRQZ8DX2V2U;1
330384;77NQCZ9J1T77O;14
865438;23IK7HXZQY6CI;11
769967;KL56LRQU3ZE9T;14
900673;2NZ4B69E78X19;14
240818;EG56QGZ0HJGU3;25
672786;Z1752279K9458;1
343265;C5G34S0BS374Y;7
406861;87T8V5VX9ESY4;15
834230;X86QZT2YUI550;3
849513;17TVLFJKY1TUO;6
533619;83S4SX5D9F98L;3
991885;N7IHZ0U465HDL;9
590702;T7A1184VU3E4U;20
296264;9PERK9UYOE027;12
710691;C6Q773A523P09;29
864030;H49OQ512XRKKP;14
607288;9MDP947TD01JB;19
597013;S850W5Q5Y05NK;10
879518;EW0I4707HA0JF;17
473392;2X1CY7OV6726G;23
663648;11TDV331O5044;24
568795;O15VPR6W9HN16;9
357523;0225P3D2724Y9;11
240223;39Z2S7QCD90UA;6
823434;IIAE4V23253RF;30
769440;ZC844V4FJOCB4;11
771571;WJH93DA28671D;19
508832;H2V4X06K2HMF2;2
321017;S7VSZ1W3Q542H;14
507943;X3QMFI3GN966E;7
587734;6FB18DY32KN73;19
378987;14PKVT0BPO043;30
724831;H15V9Q6L12226;18
792205;BML2CIOV8MB6Q;18
322785;MIT64Q5F8K2JN;26
526485;L98TN1J4TE730;5
820641;JRX22C7T1UT41;7
743620;6I1900MIT6BK8;27
800469;0OL1N34R5N0C5;1
789109;V0OKA6E3L263K;10
494972;31Y65R82QB040;7
930357;5Q6SLD761S9II;24
577559;LD0ZXUCQZ694A;11
760219;N4D6443FWVEYV;6
949047;63QG9EJ8RE7CS;30
373385;L8ST2YW5FQTGB;1
734133;G951S85366L5C;7
263723;66L76K80133Q2;7
644465;S9M358ORX0N0B;9
762782;6U2S41HWL1IE7;10
855492;L3OR3198W3G4Q;11
289112;HZ7S0BXXJC3S5;14
575577;435SHPN10DZBC;29
393605;R91NVX3UVP5B5;15
765655;1JQ6L08M11TB4;26
635285;QTVMRQMVEMCEJ;4
264324;5LPLA2M1WO1D8;29
388336;8L5IL25HZ38F6;2
745503;N79ME7F414F81;13
503113;YR4393CBVO1SF;22
305769;BIN8UAFI1Q2J4;6
597998;W66844RW8VPG7;21
986185;1869B9D15DX22;2
365335;C057JH05G01OD;16
505651;477HYIIAIFOYE;7
920209;S2A8Z2AOU2DHL;21
894750;97D6IE203CSKZ;5
487648;6XK97PQ5MI360;12
756943;ZI0O7N35DSPH0;12
222366;22WT282RCQO85;20
795113;7T6V15A974123;30
595822;U79RXD13T594B;1
698207;7LON5507O5WGW;9
863925;ZQV0NHN63H06J;21
637877;887EARTEQL8Z4;7
284952;3H969407H36L0;27
643753;64RM9G56O8464;17
740966;WRX0L0I2486D8;3
765993;OKHFIR1LV2C48;1
630789;P3Q1LJSAU6QUM;18
725816;WF3X72ZAJBY7S;19
257295;M80744QHQ7S26;11
416541;E1460WFP98K67;3
506230;K036JN17925BB;6
237152;8J5G6LIE7S7G5;8
377423;26J75P9J4IQZP;23
378273;L8H7L0X2BA494;24
415266;FE0UPJ7012NH5;17
612935;WBO68Y7E3MAC2;22
842266;6D7JI18RZY164;23
887279;4P7A560FEXYQ4;23
437347;51538660566JZ;12
876939;Y95P10IH2LIF7;28
443426;9XVPR1SK3UACU;10
713681;XT40GMD623ZNI;23
811547;95EALK1U19152;21
252635;67Y2RQ8460104;5
488330;66BN1D7B84S67;16
696825;54I21E9SEE0S8;15
372447;V8X2IS326E9OC;30
586453;B520R8V5NRT10;28
396442;F2B05839WI343;11
623938;712E127QUAOYR;12
354974;5RMVN11MW18NW;8
232112;91IBS1933ZS54;16
852790;LED59X62LEW64;23
259639;C7P2O86QVX046;30
660422;23JISX1IT4KWR;5
371404;178EC427M627Q;29
964023;2VD9G6PHEI0E2;26
516282;O56E15TQFOT5A;14
378071;TF4R910ASU9IH;5
223716;I615BY7583Y2J;4
695936;150Z5DU9NB87J;21
261251;5821YB2OW7FP0;13
832291;R21ET983QF1FV;3
846088;99J1OWL8U8477;26
737578;3VN52DV5F4317;25
491495;7WU803313CR0W;29
749434;5BW6B480CT2Y8;5
299605;05D16940U370C;19
795690;65Q32BS3HCJCD;1
398005;VPG6477O7C0WO;3
906444;51832GA6813O4;14
832244;T522MRQ38NGS9;28
980578;U9N77C2J7Q64M;14
688178;9H299C849P81L;25
492709;LE4BU3O0M3O0W;4
590210;4Z0OJEVNN9U29;1
862059;F76VKFUV2RMD1;24
523838;XQ1Q6K0L0HCG4;1
236795;80T736VY88PM7;17
247648;FVX35KDFOLFH5;8
859043;A77M2WBLOML1S;10
509786;U45VJCP9M535C;10
842773;WT8556G1743G1;21
722321;8027RI8K16U43;18
267502;E6F78045U91XX;4
566514;V93F59JFYT648;14
490675;4476GLO0Q0PRO;8
788267;1831DQ7P96OS1;17
258230;EAWMQLW9P43ZE;7
555597;0RN5826C2DTOS;25
519962;HZBLQ67A0J0KT;12
563239;E6E8UT4R5SY80;22
741519;0787IZIZX2Q2K;24
426476;97O9J421RPV5X;10
221679;93T49954972RU;11
629611;82ZFI9166BJZ8;19
750146;37PO3F220G5M4;28
343747;64BC0WDL62ISQ;6
576212;36A12HL024002;14
726330;93Z00481L7UJR;11
520624;99NV135739957;22
405765;3R3MLI456SV29;12
828357;E6146HC9DL905;8
409911;NBH42CXC98427;17
716228;H08F9PO10R580;17
595209;MK992RGN0V610;6
1007548;3751HO7S48538;8
368796;L3684HT2M5X40;25
814070;2COI6Y772Y9E5;27
855337;583C77640X853;16
891849;2JCJL6V90AAQ6;18
394167;F9714IFZ8YU70;12
1014914;D648MPKXO4DW6;25
403598;MNM36213N8PK5;27
489789;V0952I4Z5BJVW;23
862037;R602VU9TWU925;10
736445;99HP27P004T15;15
220720;XB6691HU9Y8IG;16
226922;V8NDQ87006ZJ3;30
669887;E7K81JNS1Y37H;26
523650;7FS1VR7D9H07J;17
784786;85048254Y8618;21
1009349;77008A07X5TL0;15
243726;VT7C54IJ7J7VG;27
997945;93JI15N024HWI;6
363248;HG51TDOQO4414;10
443039;YS95786S72D65;6
328246;PAQKW9NHZT1TO;2
526609;O02LP3BZVVX3I;17
658582;8Z4PLGXJMZ5M7;20
804007;VY29C85V700M6;5
975972;49PR5C3ISU1L5;6
584547;0YD0SP4G27G8M;8
263026;7616A99L3WM40;6
594285;LP156W4YU17R3;17
834256;N4Q8ZL175ARP6;7
598293;Z9J9EC4I894LH;17
468009;K84GM7NI815XT;11
839825;US1Q0MF69MR3S;6
860934;TOLF11WJ7F94M;11
365370;0553G16FLT98J;26
328220;G3Q75156M0S51;18
536950;61G88Z3M1CS87;30
759448;1W05W3395C7VJ;6
1008965;19ZE787G6QOJ5;15
710175;C3H1HJ9XL5E7Z;16
455049;4FSGH1WWZ377U;20
255939;9C739R7T5NTB8;30
768389;92WJL60XDS3X1;20
484943;3IGRLF1AA27LH;19
709178;8GW63V875O11H;26
338072;PJ2023W9634LM;3
554858;OA7I8455772MR;21
787911;26MT7RB94T4S6;2
520830;2QF53141T48AI;30
373742;87NKJTU4198V4;24
836838;5Q001AUYG2LU1;2
556611;GMJWYSRYJ7KHJ;30
301280;V29R31481R2A8;20
882357;24Q72E7AD144D;15
269501;R89O45J4OL1P5;28
634660;2AV2U0JQ7G68Q;28
658995;638TBF9085938;17
952843;8WB3R9K5D50L2;17
338649;S7686Q437T3L0;13
263302;C7FYHP1QH576P;4
588001;2QZI0Q52V46IR;5
993953;1EBAXXFO6Q01S;21
441948;A99M886JA6X6L;18
406262;AMMVPCM86B497;17
339381;I006YDZWR2IHS;12
799126;03YK9926R0600;22
956382;B9VP6ZPFR10N6;8
361054;7E76H95263916;20
1017800;R10VTPAW7KK6T;19
671993;6045MVJ5IJG31;3
832348;I918LSNG72D58;10
785569;W5522053I0WQ3;16
478408;VOCWV2DIBDNM4;3
966503;0YI30B1FCP1Z9;21
908339;X29GSY33ICTJT;20
346021;CIFXYM53SL73U;7
351988;V90NEEEYWO6NX;28
523077;M521PLM029ZBF;30
543822;F94KI46594D9H;16
282782;6XGBT2RP1J5LJ;16
931478;4937B5710V2S8;14
513399;892XV7O26835H;24
687488;B3JE39242B54M;21
436671;157PXBN67LVO3;28
960613;2674F8D84435J;15
713514;4083SV1N296PU;11
515873;EB59N9JOWUF0R;9
257481;PWE1260EL6OH8;15
310816;R7Z6E259DCYMK;6
997899;9M30QO61MX29N;5
318401;JXAYWOF6426C2;4
263667;2GEM4FR82PC25;6
975877;2S83JTUJDK40B;11
787538;6C6KPXMH2Q7T2;16
956807;EPK60Y65TEXP2;6
703847;L8JK3Q6M85FDS;12
918966;S33ADU0UF3MAH;18
939199;0HK749WO4Z9M6;3
442444;7WY6CHNX82088;23
349001;8P193FX87X3UV;18
573416;P459U7X7Y8Z46;26
345504;49P9N10375KE9;13
442401;X9K073YE564QG;20
951793;7582H7WZ65192;19
611663;4049KTJ35Z244;29
478224;HLIBZJJ6IU761;28
745276;B0K9Q509X6ZOP;12
971076;9VQ1JI49PC531;8
323526;P517Q2ZA108R0;6
521415;ZZP8732PSDRJU;24
419705;OJML56NG88Z7U;14
731987;0KL2NC0544250;19
251283;64M03I3F7CMD5;28
946040;CIDO47S198F96;24
659351;NU7QH6329X7W9;3
229496;87R3WHS98LN2G;22
447736;7WO9FS8NPLI2G;27
375204;550664U8ROZ51;1
842815;3852BU9NCCLL4;9
356319;3X8QL87P2K190;23
721522;7FPE8MI11DN74;21
800505;633RS2524A1M3;7
990145;538Y48B3C1NOX;25
804614;L4HPNF929A26S;28
582675;X4JDRW2X2D1VB;16
500235;1DZHH8DT1G2C9;20
540083;0KPFW6480RH8A;17
980402;85L0O5282S6Q8;29
626492;66ON6CZ58022H;28
559312;RR19Z9O8B5P75;5
237884;81FDS5B9JU106;11
729336;4VAUF8Z474RO0;8
255712;OQNP3Y4W7AS6T;2
601149;3B59P0I3U70Z5;27
710005;30XA52ZNH41AX;3
984359;IQ5P28XF6028O;22
310120;E0IS9U8ST90L9;15
966664;1Y699I46BK8LD;8
762951;2X80CP5740BP1;1
617770;87854ZVC6B295;1
481514;63L8XAQB79B77;23
271734;36B4DHSI759EP;20
891120;G8K8IW2XZBX71;19
915251;PW66VOH8Q1776;22
627864;1WS61W1BE0RV4;7
664494;DX32AE6D6Z326;30
326902;10I1324T3YKMZ;12
431989;53F6L2EV00EE2;1
686395;P2DM9H4G29EZT;14
921680;AUC1I266JLQ94;13
871626;2MZ5SFHJ025LE;21
322097;6251R2I235T92;23
880512;FEM8Q5T49IW32;27
552561;N4231CO087PI9;18
548323;9Y5I4ZAF0507E;2
778442;33C017654GSK6;8
922531;NJKLN935X3F0C;23
394640;9086Z94TLFNO2;30
966798;6O6QBV066448M;19
247426;231KAY6L83522;16
980298;25Q07499R3K28;23
1002906;3OW5WRE3N5M90;13
325452;JGMD8DWFZ86BS;13
553029;E7K81JNS1Y37H;7
1002650;T79CRS0V2S87M;10
431514;O12O920508GCO;10
317495;Z3X0127Y5TGWF;9
222880;5306DS10R031W;8
331898;LJ7Z142117ERK;27
742634;W680BQH2K558A;1
783374;6AHW85JPKOGR5;9
288388;01Q08U92I2FS5;23
507250;6HAY7AOOEISXE;8
573541;3MO3A63NE653L;7
257674;FQV284SU97PHR;22
797175;F37ET5L951073;12
713937;A7JRLS428QUDW;13
962663;R97293900T4TK;12
955246;BN57O96TIC839;29
351070;IE48J37JX53LS;1
819464;7TMI93F2Y74I5;14
323498;53713831545V4;15
855912;9LS3B4AMH7B37;2
352795;1L2E1PNIE3T45;7
478286;IDYNS5T218325;2
685951;BP8TV9TB24QY2;1
355399;4210F8S51W1K6;20
556706;3IB672V2P7RM2;8
644910;C610P85G187I2;13
791941;5P8LSR6IYW4X1;16
877298;S790EL5BS5MY9;19
464111;2DJV11006K831;10
328052;Q57YJC97503G0;30
577610;E0SGE78Z009JK;16
814170;U370O24BN32J4;8
956633;80RNU755A5273;18
456272;WCF2M1D489F17;10
468054;QF3GDJSP990Q0;2
586747;A2D6EI3D6X60Z;28
1013874;1GAC0S2E70507;8
411002;Y45Z997D8VKF3;26
647885;FWJL0ECK5S9KU;4
454768;XG759BP8Y4OW8;4
781021;RH5I7WH1G6IG7;4
853661;C731HGM436938;26
591045;N3SIWGY7Y4ZM4;7
936393;WCTE6D16Y2T5R;23
903932;D494LTM7H6OQ1;26
627856;BY3373X0X5LKI;21
298311;5J48T0N9L1C91;25
422400;P9CZ9FS1XXLG1;4
543580;PY32XV8L71973;27
603941;98PJIR1188F1S;9
908975;D4JVBMI58LV70;29
706097;6ZK728W51OZ03;15
703177;087CT0K58MI99;21
919508;4HS67C6U2D296;30
468160;J88CA5E89I9BL;12
677930;4L0N4GO9X3Q0L;19
225163;WP5MF6YJH78UC;22
955652;S4AJJ09TCPM7S;27
678569;GJ3L83A674D4C;21
457896;T8Q5G93SXN0BI;12
787900;038RSDYAM69SJ;16
873842;RLXZ4V269TGLE;24
705385;DYG04YTCXYXO5;5
485107;41TVUB9L9T6HM;27
524450;3VIA05HQ0L170;23
253847;C6ELW5YBB7111;7
725038;25OI4O77KJ2UK;5
581092;W8N50WLII83F5;12
859529;871C3Z0CII2RO;26
1003396;3J44O5HL5GL5K;22
748703;V7M354A5B19F9;20
540239;Y36YQE2MEZ0X2;23
477875;927899Q9W8408;28
822639;8U7LGR4580ER1;1
821045;9Z978BE0ESR9M;11
257633;CL73OVFFQB8GJ;15
567876;90WEX7XQ32680;30
359349;0AH80UR1X3137;16
534042;SAN1A8091R7C0;11
795069;6UB0VXW8CE174;8
878375;Z1Y728154WUFI;12
661363;MB8E38AR5T253;18
989025;VOXH572R1N0LF;20
278211;46XY87FM78ET8;20
244415;1GXJC7927OG3F;10
287406;R5S331SE94AHF;7
772977;989RI1UMAHZ4N;19
288006;BRPM2G16O1943;9
639900;M47P36X7YPU1H;13
346767;O2VL6WFZ7JX29;1
847783;E2R537258UDRF;25
769718;7C114S49ED0I7;28
424881;86PH70D5388XH;4
442468;463A5MC92J30N;10
636143;X8745F8VX51QO;17
460467;SS1367634CF4K;29
960567;7616A99L3WM40;27
496981;TST9N2NLT59DP;6
651712;C33N7ED2K5DH0;15
805207;5L3AATX92MFB8;23
679298;0Q9TLV0005870;25
773088;EGAUT0Z0HMLQ3;1
283512;5D8COX0SH6L6P;2
747784;V429WQ4D86W9E;15
828889;ZN403G24317FK;14
955611;1W34D96M82J90;9
280965;EUU27BKX1SWY6;26
806271;RNJQ34C37U06N;15
815971;GE24Y7IYL0OSG;13
711132;Z3QD3J5M930Z6;25
961239;843TUQX498J0P;12
451695;3R80F3421N0ZY;12
502589;C142BGTKUYD49;8
944950;OW1EO28664TH5;17
265952;L9EYJ5Z9EGM89;27
917954;Q0UX3L429C9GO;19
993023;0J52T1672RY05;24
449028;835QMR7Z3E4HT;9
1002150;M0L63N5U17GFJ;10
502023;05VM1429P4X65;16
433811;608I919A95R9D;6
798500;DHF8GGDIU6793;13
442078;IC331E7FQCGLH;2
612595;P5M8P193OA6FK;30
570084;40ZU1B902A4YN;6
885485;I4096SRXS94M7;22
443979;HOMR58KEIOW2O;14
451240;93N5U520P6238;29
436738;5362N4559R8V7;16
958065;217M7Z1J52JM8;19
305060;61I5K09E02SY2;14
617115;7832L1X410OJ7;15
636857;RF6CM0R32PL72;9
774099;04345206SI11Z;8
237290;R357W86MR0Y93;16
491110;762M165G5053E;29
755142;0EJ863BB755QN;17
893353;75RYNNY31PL3E;18
686477;95RPV4X2VNT9R;25
534013;EFZ966O97R470;17
227053;6TI2167Y2ZN57;26
545419;C6GX526MB5917;27
996536;35365DYKJ4Y42;18
772545;6U8K46K8ASL78;27
891837;0G542Z7O7E3D0;23
794151;30530444R397V;21
602981;82FXM8L7CMLWF;25
544137;32WWND4XM7YZD;15
515259;8DOTT5F2A2KQ4;30
230778;K485C07KRYQ8B;20
931918;TCOC48DE73G89;14
819951;812WI6DJDH1V4;14
574253;XKA645QRZHA3V;3
458183;XX9482FSV4THW;16
225145;H55ZWY8478646;26
882962;H29R9W373Z8E7;24
657847;D75UJ69217S6G;9
874220;QF39G6QS7YK6F;11
811065;WTCH1ES3D0A6Q;30
262442;P445V2E10681S;25
730521;7WF540308R3L5;16
873691;J8G0P64204971;17
706650;RTMR05YB0ZUJX;7
540808;842HF87NJFS6Y;8
418806;9PXR7M609H44R;2
597687;H5P7R10ZW18G4;15
605282;2NHEAAL09L3X3;25
880468;AHWC266BSMEQW;24
990403;3I0D97IP201E6;3
904878;GGGNWNI0738S5;25
876000;S4SKF566XR924;1
384456;7RF61N2P4JD28;29
732259;17U742UQATQ1P;28
957582;19EGNZ9AQ407F;23
816566;9JX9F358R7J3G;17
474703;2425O02E77451;4
365020;9CI31ODKI91UW;26
680446;044PH136ZXX7Y;9
284327;55BT31345L7P6;9
268944;OGATJ22N4Y5WT;30
421009;I8803R4251B35;1
394942;2TRI620SZ302U;13
835031;6Y54P107B5K2W;21
682498;39O589463255U;22
529604;Q97TI597M594L;9
997724;NAL718LG0672Y;4
273328;94P1TJ9S904K0;1
760428;2Q56R120NTLA8;26
645716;Z6R56UU0DM620;23
889781;00MVA48L409R2;20
429054;C68PSHU6I6V35;26
399816;A2R16103382E5;27
474457;VJL9Y06DA28M8;7
910704;3A5C50JK5QL0G;3
465679;FR2R9VIBFXRSM;22
601628;3ENDJ1HQ782EP;25
948081;DK31W9E607B7M;26
662781;8SA7U7DAUIU46;19
617789;7425JT3NEJHGS;26
616076;5HT5DGB1X1ON4;18
430828;T32LO3NG7POM9;14
573949;Y9H30K1TD2M06;22
405673;FYI89K07GSR90;7
690803;VAH6E4E6Y4302;7
773227;7NAE2418GC062;11
677690;U08N22JT704A5;13
564321;93SQ1RX6A1GA6;2
283735;8P36M5GB7H8FX;25
870933;81M5128K4Z040;15
317907;Z1498VB92AAF8;4
575358;TD74858UA7ZMW;30
1018329;B8LR3RT3C39BG;5
705108;J22TS96739T4E;16
744531;T5R8G78IQNLD4;6
920167;XJMR78WDCN226;9
495429;6HG5I5838T805;28
771092;20W7O0F0BSAX7;12
725247;DKPCQSHTMM5I6;13
377310;UB3NY9I7Y1A63;22
458873;8E78A8G8A17GX;26
844861;6437096U1Z8K1;3
707356;K3TW42OAXKCK4;9
496668;494RGY9Q07TSD;30
920935;S2H6F2F1X43Z3;13
317791;W73TX0O2E74XA;23
738013;2AS4X0047WI7X;28
931713;5K3S041YJIX2O;17
625894;23RN1W3PJQFW0;6
317992;7NL3D9KB1K32L;18
779845;AGY63EQ43YAPQ;21
254002;365VX3I7T8HSV;5
318438;N5WO1X4LVQ5NT;30
613126;28N81738JM45G;25
711417;78V8664LK306V;21
276638;T5TAYLQ79C862;14
399633;07Y0SJ0WT21MO;16
714963;5IM43577WX124;27
905205;4W231J4F9BQ15;3
799399;40WD85RF12G18;28
694707;5J8OQ0RGPGCQ1;25
752118;P3TS03225616R;28
843622;9W3AJZ8A2L02C;15
824968;17T959ECN9786;25
960164;4Q69KRG95P228;19
1003776;2O0A1RSIUIZ40;19
596114;B51Q02T2NDAR1;27
583036;UY2X0X1XY545A;28
943626;1Z65L42E51393;4
567450;P718AQ50YZI36;5
265040;MYS370IL724B7;22
363824;XQ66DUJ600953;21
777630;4KK0WU4UU08YM;15
1003576;PXWDENQ0F558D;21
998675;147Z4U8VN331Z;26
983460;239PN1RI4J8MO;4
850444;54Z0R6O385K92;11
638456;Q2E64HM4NR70L;2
970829;P27U84191J1F4;6
1014764;NES5C5S23Q603;22
411673;KA7C35T5HJ54Z;9
862513;8F2F1OTZG522A;22
998151;78NZNBT9A5223;18
751265;R1BD6ZW6U9NO1;9
809643;6X526WUS2SG1G;8
920083;080KCD8NPS931;19
671975;9GSQTDV360C00;28
760081;8C44740EV9527;30
984381;UUUBHZ0LV9ZWS;18
406845;36C19P051FI22;25
901899;CU3ACTQNJQ3WC;27
692087;46R0Q25PFXX00;25
405088;56JDPG661629M;4
492038;4NAY7F41S08ZM;8
665423;075WYHM30OFH5;8
672291;01W6GPB97W30K;20
457051;71E3A5CITN1AZ;1
730904;0RVAOPPYFD7I9;23
614227;G12X0F0S4604R;17
859514;L6U1QMZVG08S2;27
723410;61W43961ZZ561;2
401304;N702RLF0U5UU9;29
358385;I2R00HXM67L2K;26
665300;2CQPUOVDJ3XIV;19
296389;NLRX145JFH8A1;15
988991;6R12P21DYA625;25
229387;B6662T24AA90A;16
884095;V0WHN5P3W5U7H;30
864563;C2XLW90X52XGY;5
309330;50JKN8B3JU5EF;29
590798;1H175238H881E;23
258791;IV65445IU52N7;1
579060;9ZRA37PL53D7H;22
900268;3LD42YW32P60P;12
523384;08K731SH8QS11;11
892357;ZYF8DBXLBC327;13
505417;LI8X1C8MS369V;13
252528;8GH0425H861WL;10
924458;32YEV060KD2A7;10
285134;K4I99602V2783;28
925229;SN02W8S27H761;7
545839;2KU850VKUV8W8;30
420155;7185ZHAEJ12Q3;8
1001024;2DW9FJD7L81MK;3
377056;HB9BKIAD7HBRP;3
751348;GQ37O258G95IK;27
694389;30CQEF11UV008;6
930388;SHI70N2RN6PV5;18
234316;62BP4QO1S03UV;17
830585;5R1CGR3U8TH5V;20
915902;SB65F1ZVT5X1I;25
994459;1F2AIP9P7294N;21
463281;WE279LA3O35P3;28
294232;4L93I1FLN916I;8
634282;G2CF3ED6820C7;24
882525;E00930S2DDJL6;14
493555;V3EM6JB44SFE8;7
243018;2ZZN726056CA3;21
797759;LK14370575855;25
238016;86K1D7EMWQMRZ;10
985367;UP399N9CL49VA;7
915414;B9PUWBY5492T8;18
260318;6AL3W67W9E168;8
876951;OO62DBCADZM0H;24
643496;A9E8NHGOVJJ97;15
620039;PZ4E7Z98NN376;24
451837;Q9AG73OWYZTL8;15
904653;XI5Z03985EBZO;23
998030;ED8TBJ5078J3H;8
245636;1L6711NY2IOGY;27
599449;0JND27HDHR4M9;13
603672;3UAYP18P1ZR5I;21
992505;4XI6Z761I01R6;8
323342;54MSFIFQCO55Z;13
732854;2696M6VQ71I61;10
958291;U600SN4A0Z1P4;12
856312;K9G52SEJQ3I9S;5
724215;H96XI93IGK993;13
869050;WWA86999GVZ43;4
738994;59FB11Y18W614;28
826454;ITEJ0U5VC0433;10
558270;T175K93V474J2;26
297466;50JQM7S5ZYW66;2
687399;I4OS30J59ZBM0;16
501912;RF5A125OQ15H8;25
268620;9VGR3D188Z6AQ;4
724112;26YJV5582ZO0J;2
738668;MOU0CE8AP64ET;2
317876;006DXSTBISWK2;6
234022;6K77R0YI024F9;17
837966;R6T34K93ABTX6;17
254948;94Y8PURAB47T5;22
942499;7GCC7OQ418W90;27
862682;649M87ONGV87V;22
238467;55XH9F5554QZA;6
292125;42435O0DU4ZED;15
224796;D93ZTAB89CI59;17
378769;54J859Z366UFG;26
701737;L2820ILT83V8B;25
863076;7Q66FK4ECQ01Y;13
898167;17T959ECN9786;1
399956;2EIIL1JW21L7O;2
477320;UO6I6K8657653;30
883194;L7OE584I34F19;28
388630;0GB0486YN3669;6
577931;0MX28D6BNO0J7;2
680617;LGI8AC062S3G9;26
294123;1JD29YFK1WHA7;16
492805;806E08C72649L;24
779723;EO8P689QAL65B;23
403563;TLPA43RY852KZ;8
514660;K68ZTJO3NN350;27
385649;81W9HCU50K65B;13
995680;367VXU22T55ZT;13
305857;OYK4968QG0J6V;6
604406;AI4NMD02187R4;9
799867;359V9U75629YD;24
320747;O384WP6L481T7;13
583514;63Q253X73YHUJ;24
534442;4BRJNQ2X25X5E;9
270930;31095H0F5WGFQ;22
854699;MOW48IFCGA49E;20
512364;511A465ZY77T0;11
608083;0W0VRDS4UX1GK;23
486073;64M464355HKCR;19
778220;PQ45ZFRXI7HK8;18
223531;VC73CT06499B9;24
357769;2IQDJW0WGHL8V;19
610977;3X6KB72C8M4K6;25
463288;ES5YP7F67247G;7
959999;YY2F7KDT7X532;9
913571;W5AB89K4SO0LC;2
1000054;271158ELZWL29;9
920386;MY09B1ML72UX2;19
240959;W424A0C69VQM7;30
964604;E40S46VK1T2S5;4
372103;3ICZLQZ36ICQ4;11
913501;4LQ8G2L3I8ZR4;14
814392;BVXLS26MY4OH9;28
786471;2CNIP0Q83JJ98;14
219613;A59R232B4PBFU;3
562506;YKGY740X7LVB9;6
628980;LV0R12J2001T1;14
317469;G561KQP81L8I5;16
619839;64DU85Z5FIG17;30
353934;3AX545Z78AHVR;3
682231;1SMKTCNH4RFA3;13
808846;97NL292L5WYP4;5
276709;1ROP39L4808P5;24
721242;TE20D04MY1344;6
444031;TWX43P1705DY1;1
898363;55T53F34VJS8F;7
883031;LFU44N93UH1F7;11
434310;U22C6B857OW38;4
478970;134873FC0M2I8;2
469048;4439200X760WP;16
340632;J07P18PX2M7QE;7
934763;7935R9A9P44U1;3
407918;H759L96Q2467A;1
773103;09QX1LJ0TZPA4;25
461648;1066QG5918SU7;1
764037;J8FEZ619DSA36;23
824019;UXO4XQL8JQ1XK;24
454361;OY5416F9VMAN6;8
634145;9MUU74A19K6V2;12
938880;E0MMPO23PJ95X;23
996423;92MYL8HHEB9U2;4
897953;TGW51DZC9V5J5;23
360385;DF71QM00J442P;15
290301;59V3704SU4XK1;15
505862;F8Z27UYBX06CV;16
461460;9Y67J9P5MUGQP;15
474924;Z10UC0R2LJM74;23
382039;UFDYN4C69S2ZC;11
788537;E37AM5C8OU415;5
1003701;U40CQZDL99H6M;28
890675;2A732DIV8H99X;23
772316;112TKSL6X550N;6
374691;1B8QYR78A6E5O;16
326361;K2ZPRX9QUL7FZ;14
724453;WUR5E4I6H6X64;8
872447;P428UNAAQ9P15;22
380178;VJHW4Y6VBAS44;13
480023;J6N1HD5SB08KB;4
564747;0NLJM4FN8JP0T;14
971149;HE8I62G9TNE85;3
566587;SNV1B7FBPO839;7
791052;SCW53UP32Q5P1;10
957228;74O6822EIKO1Q;19
679944;10MX06M9KH41V;12
689538;9Y527C2177D6A;27
546991;FZEU009U0L02T;13
331725;JF4DLT681QNC4;8
573206;2GNHZE8386ERB;25
461093;7UK5P41JZO68U;13
669340;O16N528RAMGL1;28
1003973;51Z2GOAS3P2X3;27
624542;5602SF8K4T170;1
564811;FV5SD662CJJ1A;11
408479;3520Q4072ZFM6;4
985011;R745WDDQXJR9C;20
582934;7E77T4E8FBLTL;10
432263;RTSJW9732984W;16
609551;J60E0Y51V51V4;4
930273;Q35KX68X0409D;26
919361;096889W99S1Q0;4
773835;5815J48F7BJ5E;13
858301;7BR02IYL3ZYAJ;24
430229;U5S1306LD2R71;29
556661;21V656BOG64MD;7
700484;P89K993QDG2ZQ;4
719014;536Q9FAYM8218;19
777498;C2C8VWJQU4O3J;10
450760;FSZ527NVMYFK7;13
