id_factura;id_promocion
718610;19319
928063;19114
988918;19158
616887;19132
674772;19309
907709;19183
557771;19318
725460;19461
835102;19584
553283;19301
858338;19304
781372;19573
637703;19202
496733;19535
346893;19536
359904;19263
545029;19267
765164;19449
882204;19372
737766;19479
335776;19495
224362;19210
902300;19484
774179;19299
244687;19175
260591;19570
384995;19351
508317;19129
261013;19535
743105;19421
540387;19546
815527;19453
585473;19501
505403;19228
278230;19240
865169;19446
716125;19552
439071;19196
363438;19444
898738;19304
833334;19375
385885;19518
487662;19558
693875;19223
448369;19274
836863;19157
649296;19319
978219;19442
841648;19465
246182;19113
578260;19445
988737;19433
292080;19258
465022;19214
338874;19404
787455;19414
620122;19202
471482;19397
501354;19305
539516;19236
847977;19260
925756;19199
319453;19210
575226;19322
800243;19331
964400;19356
254066;19505
588704;19550
683548;19257
1001667;19353
786268;19410
756082;19558
433410;19262
735942;19122
838393;19278
807022;19182
945103;19147
269208;19541
837237;19287
749128;19356
592095;19509
712000;19333
883341;19268
518516;19181
770936;19362
492853;19523
990994;19285
513988;19426
229417;19110
456940;19338
884233;19600
935032;19501
334613;19257
853107;19324
522948;19391
372130;19525
994620;19306
503301;19143
878630;19535
365440;19428
682987;19284
292723;19499
254059;19196
1014282;19146
763236;19507
401857;19570
807621;19306
702168;19114
521394;19169
528365;19533
886309;19576
584975;19259
768348;19484
322172;19585
898010;19494
931033;19341
527278;19226
848051;19189
522715;19519
527481;19517
871383;19424
259531;19167
651921;19291
728016;19591
697788;19308
674975;19220
421786;19570
398643;19199
489900;19312
302205;19512
843540;19221
715490;19421
835064;19552
846192;19552
645786;19581
727907;19177
616181;19503
701109;19396
236256;19417
545487;19419
679033;19184
971267;19332
914303;19580
930643;19307
860756;19363
630663;19472
827048;19188
334520;19149
886128;19126
691055;19263
413723;19586
383647;19561
816086;19369
942744;19124
566830;19346
666831;19427
256914;19479
918024;19450
221465;19230
424271;19398
883103;19233
941599;19455
431795;19314
641481;19102
402036;19344
626297;19356
408822;19465
1006568;19439
715315;19293
720499;19365
504465;19554
866897;19283
927477;19464
503477;19589
1007859;19521
465501;19335
702941;19594
560239;19390
937994;19329
537061;19153
607359;19311
650721;19539
754645;19397
487473;19123
1013529;19333
687072;19476
504943;19352
390531;19266
552530;19412
243353;19424
758863;19211
595985;19488
267266;19118
842373;19368
680249;19143
719834;19487
574208;19548
348640;19221
627238;19195
563112;19384
626431;19136
860245;19241
873732;19148
279788;19139
343632;19378
232763;19527
389378;19574
521072;19124
808935;19273
233760;19396
962746;19209
436668;19274
382878;19185
916716;19135
381214;19354
707928;19284
688195;19505
748085;19427
793530;19191
865704;19524
425148;19514
379927;19180
617139;19427
391801;19432
1016531;19384
307984;19134
942722;19346
947209;19591
835112;19515
996172;19459
692650;19396
849199;19237
904727;19594
316631;19221
689810;19403
514166;19468
717234;19145
519104;19278
819516;19265
494521;19311
702672;19246
432492;19552
659849;19407
929913;19516
863998;19151
652328;19385
1010866;19212
777858;19373
716716;19582
268227;19363
402410;19130
1015698;19454
809557;19247
845052;19151
403098;19351
672215;19293
277194;19462
816053;19466
513296;19178
624372;19511
495869;19298
476514;19116
767533;19568
766349;19430
593108;19266
305859;19149
387285;19460
405152;19490
572325;19115
1004505;19147
482330;19600
390940;19200
642439;19159
704814;19458
463228;19362
502861;19395
736104;19126
236111;19194
800483;19454
759033;19166
364838;19401
235743;19522
219671;19339
400223;19258
848886;19440
471055;19566
778857;19249
272512;19541
583828;19171
752492;19256
950781;19299
392836;19317
739429;19592
789295;19132
984368;19576
1006657;19354
399608;19342
521293;19150
958421;19578
915246;19270
897182;19200
433950;19484
1002089;19168
609820;19177
704343;19156
614630;19512
768295;19587
348911;19526
275666;19365
375015;19580
333384;19116
501057;19226
437578;19531
778431;19246
928557;19223
907362;19394
859074;19535
281250;19402
581690;19570
507071;19460
990564;19449
529456;19346
861055;19163
321483;19452
856640;19568
873821;19371
461435;19125
731746;19419
289398;19498
871136;19286
427338;19263
611590;19509
425219;19494
440500;19376
292038;19472
369971;19582
918971;19552
788087;19268
349365;19417
872222;19497
318711;19582
265486;19167
819591;19183
642040;19571
509857;19456
681331;19214
434436;19530
945806;19556
548648;19278
330129;19232
796750;19284
510453;19227
618971;19457
940808;19238
397227;19281
399255;19353
346809;19482
841241;19396
761514;19414
277578;19473
848870;19112
767802;19222
559033;19210
809600;19165
674453;19133
679954;19286
850331;19513
943316;19308
560725;19503
975614;19218
565603;19291
701763;19254
957627;19383
251175;19434
761620;19567
870917;19501
266394;19169
284753;19156
487546;19284
960767;19176
960506;19101
815513;19413
510538;19428
703751;19583
825613;19185
451186;19155
563856;19223
854246;19441
348478;19485
704079;19532
780579;19470
370661;19202
243590;19356
638762;19463
812626;19396
968404;19456
522791;19208
743153;19281
974976;19107
289160;19332
717273;19120
806133;19248
425922;19240
331662;19487
585830;19527
631523;19410
774062;19499
1008848;19420
424126;19145
630135;19419
369904;19589
281776;19117
450499;19599
382760;19474
495250;19473
687987;19409
775771;19551
346108;19114
433776;19251
617441;19211
895043;19255
384843;19504
406467;19110
793197;19522
343207;19517
869640;19502
376321;19235
736952;19419
634666;19347
353454;19368
400344;19153
684943;19210
313636;19539
830682;19437
808970;19494
848189;19231
381540;19254
601577;19569
489618;19504
964925;19228
669498;19500
562117;19468
949172;19127
776764;19122
610568;19177
632971;19506
401015;19445
988166;19318
485401;19108
903681;19553
1000977;19514
613123;19544
651267;19157
562722;19414
413563;19334
329438;19422
718061;19403
785353;19263
695643;19398
275750;19265
302198;19578
821538;19267
826788;19450
992840;19437
350840;19577
492837;19250
559017;19407
520457;19597
297790;19233
902078;19505
478339;19545
647021;19446
942400;19541
738019;19503
554706;19554
590191;19138
753916;19214
439207;19541
406397;19418
326189;19551
734170;19204
602407;19579
729441;19420
545764;19551
544492;19332
243579;19353
502208;19479
620335;19152
927019;19219
632862;19411
638977;19231
939947;19197
608050;19141
301959;19477
938901;19258
591459;19244
720638;19310
359417;19470
936226;19445
671422;19305
917532;19140
463491;19476
760598;19277
902775;19384
949500;19229
583848;19153
451025;19446
230650;19469
235622;19335
494971;19200
643831;19510
578880;19313
388208;19123
631548;19362
840991;19108
517550;19468
1002284;19247
292412;19195
866839;19255
959809;19311
643772;19210
465211;19572
949890;19600
651031;19343
781715;19364
981956;19392
302564;19576
859779;19399
669918;19181
959875;19225
824788;19291
493494;19553
523804;19544
580817;19303
358856;19318
614148;19589
674387;19564
275918;19396
915308;19383
770249;19223
555464;19300
739232;19387
832215;19372
741657;19432
383092;19180
525955;19272
608604;19370
666085;19342
303870;19322
640202;19232
849458;19496
510800;19313
235859;19516
753249;19120
890760;19448
949955;19129
539372;19472
664637;19451
679854;19566
363084;19341
850019;19371
343067;19508
670257;19508
698115;19344
307594;19418
222224;19290
743263;19133
361622;19221
851318;19190
369233;19367
520803;19549
953016;19390
777136;19369
824604;19480
712618;19433
816041;19392
729508;19331
626870;19129
956753;19197
762301;19538
805511;19364
884234;19544
971030;19396
588379;19457
754781;19115
781256;19424
448999;19270
357256;19450
525023;19530
372269;19219
461227;19335
614853;19165
434034;19311
865721;19299
691870;19528
986985;19560
796512;19398
680252;19109
604760;19172
301306;19452
444587;19152
437210;19283
382269;19163
976423;19595
433401;19419
631313;19182
650338;19483
562359;19373
232765;19447
421715;19558
842783;19239
431956;19478
643304;19420
829705;19206
620446;19302
914320;19308
581391;19360
669646;19418
499088;19162
727008;19482
835631;19156
631809;19440
497310;19332
847172;19486
882742;19231
814015;19350
364068;19101
665222;19465
866949;19487
493395;19227
979047;19584
987151;19214
709085;19417
309418;19585
285195;19295
422638;19415
594507;19514
1010211;19351
928426;19534
1012711;19175
338717;19437
469354;19267
743740;19124
247632;19502
389298;19589
647935;19280
978888;19173
672385;19111
572142;19563
843496;19116
529068;19512
758466;19189
389054;19386
753593;19531
1016705;19383
755640;19200
568309;19369
936799;19253
683893;19253
372043;19147
578815;19171
894539;19557
945486;19346
927759;19148
527088;19198
937420;19546
448073;19276
739755;19534
347359;19321
816847;19232
785645;19330
898108;19282
978297;19553
781220;19302
950248;19103
641029;19527
824470;19441
730647;19208
233135;19570
889120;19568
306376;19491
1018955;19372
501751;19323
315196;19545
960078;19537
330898;19443
965266;19434
280847;19276
759733;19511
499515;19376
700881;19436
690599;19213
607281;19224
818378;19152
731347;19510
857898;19350
662401;19185
437899;19545
503378;19479
407769;19453
570784;19126
623840;19290
707429;19569
518184;19278
911539;19547
694695;19138
735493;19254
269826;19214
412693;19289
589599;19320
418163;19204
599654;19498
363193;19556
806924;19552
366264;19267
931577;19271
1014060;19444
317744;19595
1009177;19133
280260;19179
854397;19269
778951;19191
558550;19126
976402;19287
496057;19455
783285;19455
330683;19253
925794;19479
607148;19202
811535;19154
513744;19394
670160;19546
286978;19401
468083;19406
1012627;19169
537759;19205
245713;19396
339327;19202
375129;19362
477429;19528
679291;19161
349267;19406
973244;19317
656427;19575
671209;19259
294323;19278
735202;19209
608244;19182
345704;19275
357531;19298
856050;19325
428614;19245
629129;19334
786844;19136
512348;19587
662208;19534
604428;19235
293192;19391
729207;19263
433989;19319
546849;19554
482390;19599
463755;19581
582391;19340
283453;19544
733482;19482
834167;19334
990789;19450
782638;19431
758288;19451
683075;19317
828440;19424
787249;19295
680323;19558
285405;19547
933134;19414
381959;19269
1005132;19311
415283;19551
989501;19186
861837;19457
793133;19436
925074;19164
857095;19440
607707;19182
849816;19404
857250;19279
281085;19530
262009;19505
363491;19589
514563;19218
350952;19427
523118;19581
600851;19284
698349;19384
711595;19572
775685;19192
892207;19281
639909;19372
1012193;19368
230566;19311
447899;19224
569991;19513
706951;19148
790321;19278
311371;19431
684299;19503
471257;19594
355634;19504
1001886;19388
893996;19317
246916;19434
341516;19475
797444;19212
960780;19372
657272;19397
345601;19201
662681;19292
508496;19599
594991;19588
858373;19113
279659;19310
914752;19167
484605;19256
689678;19144
556574;19263
818133;19479
641543;19115
294376;19145
855321;19231
574377;19437
878492;19496
596130;19349
415621;19473
629518;19271
448615;19180
472971;19215
327904;19154
776575;19515
643051;19185
661331;19107
643201;19304
985247;19319
827167;19505
965118;19526
560874;19271
713716;19453
555702;19585
587592;19279
901451;19511
634822;19161
838830;19246
873954;19322
341007;19145
595595;19396
301351;19390
833134;19180
606021;19384
724771;19551
533686;19379
541001;19460
308223;19577
390596;19292
546760;19415
306193;19222
735696;19492
377709;19109
531232;19469
939195;19424
266041;19280
878271;19420
629087;19521
512144;19189
924043;19416
654748;19443
236465;19245
917199;19270
453718;19272
986339;19528
811966;19559
862186;19212
527565;19230
644992;19384
392901;19198
524507;19127
741222;19517
830065;19452
389886;19586
378409;19200
294575;19275
634732;19442
795095;19398
800397;19462
250996;19118
552677;19413
796980;19189
935663;19306
827100;19483
737115;19364
865363;19252
515731;19255
260749;19103
962871;19438
929746;19520
561307;19543
448483;19377
468720;19564
770399;19115
425973;19269
387749;19570
565136;19574
874744;19480
938318;19170
626917;19445
557842;19271
640744;19438
399376;19477
899146;19211
383871;19323
656518;19302
460555;19415
639146;19202
260789;19376
917155;19291
776242;19206
664292;19301
976152;19472
740840;19205
405530;19385
767814;19366
555020;19430
711849;19292
879080;19526
702186;19373
773848;19281
801724;19469
438467;19196
568065;19118
853174;19269
234933;19463
941812;19430
776748;19122
984102;19322
448068;19246
486942;19496
511094;19419
1013627;19463
370928;19367
771748;19170
513043;19161
274329;19312
921032;19151
994179;19543
353776;19308
527971;19256
981390;19175
879544;19439
813659;19563
969390;19320
553848;19109
880963;19181
763337;19496
656384;19332
995825;19374
897297;19181
865040;19559
655621;19170
914957;19185
985382;19367
731381;19233
995546;19235
700716;19231
845605;19237
319990;19364
386207;19310
1008351;19493
786101;19511
705551;19417
226892;19137
282520;19484
568606;19493
452866;19208
443329;19167
992833;19173
345969;19430
747799;19426
978399;19476
648673;19290
792273;19250
638509;19122
939995;19309
984009;19586
810671;19440
728297;19284
560329;19543
869182;19205
567063;19471
255578;19516
719134;19160
617326;19200
684566;19233
496572;19174
557317;19168
565568;19274
363656;19519
704473;19357
618743;19344
721103;19338
506953;19137
811946;19358
849563;19339
781581;19149
352676;19245
260032;19537
638130;19358
579297;19170
885704;19186
847111;19351
490426;19487
515415;19307
740606;19410
348258;19461
916940;19414
806702;19280
944483;19363
602868;19363
601500;19184
329047;19268
378278;19231
458858;19439
1002120;19511
691447;19315
948308;19310
804982;19175
465258;19559
239661;19582
519713;19304
259048;19445
794955;19414
234989;19422
481051;19525
652163;19317
609694;19582
296321;19233
237573;19360
618099;19300
471093;19273
797720;19476
761667;19264
406970;19146
284413;19375
423188;19478
896086;19594
972050;19164
462102;19297
480600;19192
309458;19575
386419;19168
364217;19430
366960;19358
655618;19334
262211;19116
513555;19295
876794;19551
544974;19145
420559;19496
1013544;19227
341197;19557
518155;19236
989168;19407
627536;19597
905873;19215
837476;19480
246854;19414
922116;19267
987964;19600
364496;19274
927676;19391
385608;19324
709477;19254
487622;19465
395659;19344
490924;19502
415551;19318
878345;19519
772360;19340
693904;19467
501275;19215
554484;19516
905769;19367
849979;19418
443664;19362
450090;19168
324737;19189
355440;19504
688430;19250
411356;19326
652053;19462
750288;19122
513247;19467
685919;19383
276564;19296
615680;19139
488508;19122
255828;19523
842260;19417
466836;19213
670118;19230
980888;19539
255094;19335
685572;19308
725339;19561
961972;19514
559320;19214
222384;19489
477527;19540
891273;19447
903961;19553
957758;19268
592635;19142
952572;19229
322613;19399
723744;19263
630891;19555
960498;19340
374716;19232
268244;19274
797020;19188
327011;19223
259226;19393
858261;19406
520975;19488
782711;19284
695337;19545
509298;19496
303762;19377
959099;19326
1018358;19471
555542;19433
350156;19504
729224;19405
657243;19576
521676;19381
403219;19564
227992;19191
307067;19500
899759;19415
821635;19356
860979;19554
429279;19251
800681;19598
920321;19429
478739;19513
817561;19113
283344;19297
489355;19324
617556;19551
416337;19247
818667;19362
244641;19562
820620;19534
924866;19451
736371;19329
232560;19144
366826;19291
556005;19221
716384;19479
818947;19352
663935;19287
274847;19329
249882;19154
435371;19505
733191;19295
782379;19472
422680;19147
584354;19150
820609;19226
354923;19254
376739;19538
340728;19123
668602;19478
713981;19244
470572;19550
824605;19143
834257;19545
829543;19517
704920;19592
975125;19150
352730;19124
375674;19456
592649;19314
455371;19394
504580;19228
469159;19385
949597;19361
665212;19529
419104;19416
518551;19506
490525;19502
606518;19579
652286;19154
331891;19442
318307;19277
589465;19120
478296;19507
735340;19326
748975;19485
663074;19116
524915;19162
879057;19549
319140;19326
275077;19166
547049;19564
574663;19572
377054;19589
758248;19285
492775;19587
364613;19597
570299;19491
824587;19284
362612;19154
792759;19567
268523;19101
328329;19373
607264;19421
685958;19568
383750;19293
861334;19220
397352;19102
650814;19352
940008;19355
399187;19239
716930;19317
730723;19427
697697;19558
686102;19537
646500;19589
506745;19305
608185;19596
227069;19427
839639;19562
735573;19521
730745;19416
910854;19531
430491;19479
946674;19405
665410;19426
584125;19519
413877;19142
822899;19174
565417;19237
954538;19269
273685;19469
574846;19196
498796;19456
584747;19466
942805;19286
284832;19296
808959;19507
960144;19140
871140;19564
968698;19396
805848;19376
905911;19485
432699;19371
850474;19191
953211;19444
291234;19457
252006;19588
981513;19323
560490;19309
705334;19467
955118;19371
528792;19248
674470;19249
469000;19371
497149;19449
223846;19212
640721;19491
1005591;19470
852883;19578
492377;19470
351380;19349
551863;19456
433336;19423
1017805;19583
230819;19535
859359;19282
788768;19300
968311;19438
820818;19394
433787;19430
1008965;19511
720132;19451
561783;19344
703770;19180
305597;19242
263718;19542
723559;19325
248976;19346
318098;19112
918833;19227
890499;19445
732510;19425
653834;19369
309550;19310
292816;19246
988695;19428
542842;19500
659194;19128
612416;19346
589591;19586
878430;19595
958996;19554
613916;19211
264212;19587
858553;19243
269498;19210
982032;19376
929759;19398
705154;19383
981311;19429
357739;19570
329699;19550
368766;19195
629342;19572
303547;19505
722038;19165
427395;19333
440546;19439
371202;19206
677508;19439
825340;19364
708135;19494
774013;19513
701982;19430
538948;19596
247500;19594
356387;19167
935871;19272
789167;19230
609449;19500
290724;19471
350269;19104
264442;19442
264088;19234
884419;19105
383348;19224
481195;19289
349468;19520
476368;19550
533572;19391
538438;19145
271709;19345
274659;19120
820325;19574
998695;19533
826288;19155
777154;19478
587715;19353
501675;19395
623469;19123
741490;19156
920218;19392
641105;19518
378963;19376
839782;19453
339458;19226
383885;19179
719832;19420
753909;19300
617920;19364
559489;19392
422817;19103
356884;19332
343821;19368
313591;19149
465457;19498
431161;19291
964037;19346
366600;19394
297451;19301
1010585;19216
920438;19466
701104;19195
762103;19308
687550;19281
761913;19111
617690;19329
627639;19457
352652;19404
294095;19254
681372;19255
394753;19231
950926;19464
982807;19541
453090;19289
552430;19249
944291;19157
353696;19591
872619;19505
626575;19284
280174;19260
668722;19449
765162;19303
708007;19352
1007289;19492
1011672;19197
892770;19539
856639;19174
662907;19269
548518;19132
909392;19244
809216;19442
474929;19154
441544;19465
495808;19325
606900;19188
407650;19425
465186;19560
972293;19359
770404;19322
296130;19478
800439;19495
601798;19598
388855;19352
948939;19239
894628;19409
300523;19218
982686;19532
274569;19481
720417;19408
761834;19576
230617;19126
899273;19555
478692;19437
738515;19420
939554;19332
644081;19302
977345;19440
631585;19508
804107;19126
276211;19275
650488;19385
619336;19171
707205;19596
625777;19565
567091;19562
731983;19482
577463;19379
504415;19378
1018490;19531
632450;19461
568477;19401
505460;19177
482520;19390
877737;19148
665729;19228
701479;19482
395238;19342
614304;19377
453878;19399
914495;19118
645516;19115
950130;19262
334102;19400
950365;19570
294676;19375
858278;19538
439931;19416
837090;19128
310494;19492
487442;19172
341915;19550
582804;19154
458262;19592
386836;19559
481049;19123
610719;19567
556853;19392
801332;19443
398832;19208
882193;19218
733048;19525
666004;19225
592587;19173
270580;19513
953201;19479
778522;19285
882952;19468
404799;19437
615026;19587
828635;19235
608169;19400
552736;19425
539237;19543
484703;19319
251592;19259
422260;19286
498032;19422
641278;19535
652440;19214
447658;19559
650128;19366
513310;19368
680758;19300
467842;19156
816667;19489
957367;19212
376592;19244
1018968;19525
229489;19558
622027;19308
633410;19504
457683;19370
513378;19442
572738;19263
836509;19220
296724;19467
702003;19407
478288;19262
711671;19550
563733;19502
795204;19162
972090;19570
242848;19454
885727;19254
930194;19212
746164;19307
859214;19148
278816;19537
388927;19120
934573;19436
496358;19569
819830;19397
665184;19478
885462;19431
775726;19143
404829;19345
588626;19470
836186;19134
1019479;19149
233510;19364
236300;19226
764316;19224
422707;19313
318651;19418
623060;19177
906747;19409
459032;19559
301295;19567
874017;19434
836603;19176
683977;19457
953077;19197
312107;19554
386622;19282
741009;19444
807909;19283
342344;19395
491346;19402
800444;19534
627388;19503
656871;19391
656998;19495
771244;19275
423805;19584
667252;19209
1010197;19211
798521;19540
460201;19218
751653;19329
824497;19383
532497;19116
626922;19204
677350;19222
558885;19354
555064;19338
664998;19370
365764;19173
859783;19387
540206;19136
509288;19488
974664;19168
966701;19207
441477;19131
484681;19389
604463;19430
892657;19342
576756;19309
547924;19128
305934;19269
410912;19331
953893;19419
977888;19341
634617;19500
458547;19554
360865;19290
375673;19222
341516;19446
970125;19592
846524;19599
890386;19437
467937;19581
805401;19551
968355;19366
618791;19264
550699;19139
780578;19528
536669;19385
773065;19555
655182;19312
634033;19571
354962;19127
557724;19303
647794;19589
781444;19278
321402;19238
448738;19151
446865;19187
856050;19130
768949;19399
678826;19198
910953;19236
599886;19192
923251;19519
506877;19380
282597;19512
725982;19154
291379;19207
855500;19450
708005;19513
746986;19513
1016312;19445
361305;19242
829652;19454
536670;19256
353710;19584
454849;19558
1000146;19538
489094;19264
354327;19179
626062;19522
891202;19362
353959;19303
401548;19138
1017724;19171
776633;19110
298547;19245
329399;19322
441544;19536
361961;19505
783993;19498
447975;19264
449015;19275
567673;19395
643301;19432
955476;19151
604225;19433
385880;19247
626244;19451
916096;19135
274693;19349
351656;19328
877476;19347
364063;19230
846787;19198
315651;19228
985082;19532
477269;19307
466023;19337
407878;19176
928484;19406
750705;19474
623663;19274
726331;19574
908035;19173
724316;19139
684017;19134
375446;19314
562996;19403
581861;19416
235366;19104
608183;19360
334549;19161
797267;19420
466097;19181
841639;19414
539311;19491
607436;19336
229704;19281
348568;19401
797188;19166
381293;19168
423357;19309
852762;19547
455315;19544
437810;19495
682143;19519
387979;19101
249773;19517
699506;19103
240265;19296
432067;19130
248716;19309
368446;19338
992168;19342
973635;19475
888026;19482
916156;19514
828666;19119
943950;19172
407037;19276
791919;19233
561000;19407
568583;19520
716305;19261
1018883;19265
371959;19168
596973;19268
421652;19301
867244;19168
328915;19481
377699;19559
346173;19125
899245;19114
893582;19586
348746;19141
345149;19224
342789;19595
845849;19131
798748;19224
950816;19558
546431;19337
805159;19161
426550;19278
605461;19542
838261;19208
245077;19381
973551;19288
895763;19507
407138;19269
505875;19440
924857;19274
761220;19258
292487;19301
296772;19261
606001;19444
795441;19433
578150;19553
650097;19150
937158;19209
722034;19156
347021;19202
911903;19577
595611;19298
909900;19164
382029;19285
963689;19262
845520;19520
691381;19579
375126;19502
722039;19104
396338;19133
984639;19250
674058;19288
343536;19157
881960;19501
263892;19517
1006812;19424
262760;19142
404750;19492
243941;19131
353940;19125
254380;19592
390816;19436
516739;19243
285444;19561
824159;19491
844479;19500
333515;19242
706542;19391
324429;19276
350004;19524
427890;19116
243377;19443
903685;19481
251934;19592
708185;19571
633590;19185
638126;19220
371812;19472
927725;19529
737741;19508
658526;19196
1009508;19521
843642;19533
450325;19571
397309;19331
779972;19536
322695;19553
812812;19452
450387;19571
788375;19242
828021;19537
888593;19232
443685;19309
515257;19533
394022;19282
912950;19561
329896;19299
768706;19463
710071;19448
477079;19395
971594;19265
320063;19296
308750;19251
451456;19470
871914;19527
591817;19296
696725;19168
767435;19170
771032;19204
638962;19258
265844;19597
518728;19316
456025;19318
970928;19221
877310;19376
502851;19387
933386;19295
344905;19458
323567;19247
404617;19116
848844;19388
604517;19412
519466;19167
311942;19213
862907;19216
296311;19297
381098;19585
869238;19280
624272;19469
263399;19240
737634;19353
374464;19307
741152;19279
838417;19416
631743;19334
324404;19348
774289;19466
551549;19176
598983;19574
384226;19526
760169;19325
810688;19208
504120;19136
530890;19592
567309;19294
509973;19335
703031;19159
434426;19434
342365;19299
433442;19259
430640;19244
506193;19159
448297;19129
718777;19588
340644;19466
978343;19122
543234;19528
748653;19561
947711;19108
371893;19515
433163;19202
746635;19221
663786;19475
942731;19413
635738;19275
559125;19477
515943;19366
506997;19427
450034;19489
924990;19324
421278;19520
968756;19538
282137;19244
469237;19399
634526;19573
1017616;19345
911115;19123
738875;19453
451539;19130
441975;19427
454123;19430
968794;19315
222769;19420
492238;19379
429690;19372
964959;19566
854994;19593
552479;19249
525753;19416
832637;19139
878195;19154
300599;19527
370171;19539
319960;19333
329645;19566
781705;19158
570939;19385
335473;19381
984293;19365
692189;19358
805270;19539
492258;19159
219717;19183
282860;19265
884653;19541
425563;19101
849685;19331
367043;19368
245020;19195
702481;19117
561930;19511
537695;19304
952646;19284
827147;19255
731633;19570
917625;19190
657084;19188
763875;19142
847254;19509
948244;19600
1011863;19576
381258;19236
303357;19405
989784;19518
592121;19384
291443;19600
537142;19403
666796;19290
789504;19159
330551;19191
690373;19418
806327;19437
451355;19345
996728;19131
763274;19520
955857;19405
659361;19252
502607;19577
893173;19331
296516;19526
985653;19112
865280;19312
877334;19187
868676;19363
399477;19390
426729;19281
796589;19471
982680;19475
406648;19478
520193;19551
563997;19262
692046;19252
781668;19121
577452;19274
757644;19195
743149;19153
592822;19556
819170;19175
335601;19303
916220;19388
910915;19367
872045;19535
770137;19372
594124;19482
744672;19118
580665;19104
651603;19338
352586;19499
640170;19383
767511;19421
607260;19302
612672;19190
934567;19479
972631;19388
456810;19275
975827;19247
826861;19205
663221;19390
446002;19253
656565;19446
325674;19474
853113;19570
798700;19597
448080;19306
348488;19333
715842;19564
345355;19586
793153;19253
331922;19514
782712;19371
713569;19267
829474;19453
470860;19555
581945;19286
321738;19123
545215;19302
370698;19174
669519;19456
263360;19181
241563;19139
640283;19104
757653;19189
713436;19325
690113;19123
301159;19471
223716;19304
462942;19146
874858;19510
855117;19168
458077;19365
221855;19302
668881;19230
956170;19421
910771;19530
960380;19315
261781;19281
261811;19141
971765;19357
602514;19515
843682;19516
748406;19436
368827;19311
443910;19595
427777;19157
374493;19579
464308;19547
636395;19143
1017776;19129
697262;19444
757646;19282
467889;19129
483895;19379
685907;19217
897676;19124
483926;19324
496641;19384
1001532;19186
326642;19283
838797;19555
738107;19361
922908;19107
276503;19393
712080;19350
969656;19551
318183;19421
381139;19466
714737;19472
237239;19423
470729;19334
971687;19482
377773;19403
866975;19442
720574;19440
453227;19376
259081;19343
917701;19104
423520;19106
916369;19216
563325;19600
861906;19549
982540;19229
865234;19431
1010121;19491
522694;19426
512638;19157
951160;19340
651245;19284
908807;19589
601975;19361
373363;19542
278835;19387
689629;19544
741620;19170
391469;19346
976689;19564
989341;19121
772479;19198
644768;19200
865194;19349
369730;19124
573075;19220
900375;19351
851653;19180
355267;19194
306318;19252
680679;19593
300175;19446
715886;19494
937446;19382
908116;19158
777477;19426
367436;19172
485337;19527
843663;19428
695635;19259
756899;19382
331373;19352
803222;19270
993907;19185
254729;19325
877067;19192
892880;19495
272037;19523
594364;19316
360258;19458
671860;19534
929627;19282
940223;19529
442401;19451
677513;19213
1006618;19250
933885;19553
994062;19372
751582;19451
894387;19318
514138;19306
471337;19317
996362;19267
463379;19596
974609;19194
892561;19329
385941;19253
813812;19244
614560;19355
962202;19498
653460;19248
238675;19232
960150;19447
903409;19291
861118;19119
246747;19140
659696;19469
1013650;19468
828662;19278
381396;19180
785743;19410
719490;19511
825230;19275
345154;19161
567414;19220
500598;19456
973599;19379
675398;19435
970732;19276
710282;19144
592093;19407
571419;19394
565436;19337
905824;19370
559527;19266
458143;19302
942976;19266
581475;19349
881728;19361
856390;19291
604995;19167
513646;19194
592530;19270
709466;19542
303832;19138
677131;19341
313370;19149
843030;19586
418097;19371
884795;19382
817424;19459
605893;19218
224193;19331
698038;19551
972317;19371
846608;19576
998014;19108
824621;19345
515256;19387
597480;19329
771912;19581
254252;19443
868406;19490
563739;19437
596267;19177
693344;19231
957294;19224
736304;19535
276634;19327
812869;19379
769101;19392
907739;19572
734694;19503
997329;19295
542251;19199
389431;19596
791101;19434
722457;19523
422100;19485
504604;19225
337522;19171
921405;19164
323850;19532
481118;19130
960518;19165
398220;19381
260946;19120
481686;19402
1002506;19530
903980;19370
562224;19448
553141;19123
510573;19121
796105;19267
542029;19171
925440;19399
823034;19433
513131;19315
747870;19544
797053;19201
412115;19256
332365;19441
853721;19248
226548;19391
932666;19147
476477;19381
299615;19564
797427;19511
711390;19469
304728;19395
300765;19287
518798;19368
374714;19291
240125;19494
984090;19405
301134;19288
495232;19385
332889;19594
447155;19290
458964;19435
313784;19559
921141;19294
277902;19415
887189;19418
720769;19440
232308;19567
636068;19256
593620;19481
656335;19344
702416;19283
802371;19236
896114;19117
367972;19466
521426;19540
451239;19473
248648;19281
308691;19104
729001;19512
938738;19548
516617;19518
256040;19152
740851;19549
962194;19107
616851;19501
926962;19574
699213;19148
271121;19169
988520;19368
730173;19482
517869;19130
411496;19530
454187;19118
988035;19522
697106;19272
957303;19197
319145;19317
991615;19165
303053;19539
879168;19469
282691;19238
699928;19455
950686;19376
414637;19391
279255;19499
913027;19407
853369;19117
691157;19560
320336;19350
712466;19346
533300;19437
219917;19494
985146;19158
398992;19522
497813;19226
552447;19203
472671;19562
820228;19555
379732;19284
981394;19439
623917;19273
565715;19235
221809;19469
953121;19573
571574;19309
295048;19101
830620;19589
487387;19481
719630;19236
300670;19140
1000426;19393
341000;19262
256980;19566
849052;19487
